Región,ID_Región,Comuna,Población,Número de Casos Confirmados,Tasa incidencia acumulada,Número de Casos Actuales,Tasa de Incidencia Actual,Número de Casos Activos,Tasa de Incidencia Activos,Confirmados/100kHab
Atacama,3,Copiapó,171766,34,"19,8",26,"15,1",26,"15,1",19.79437141227018
Atacama,3,Diego de Almagro,14358,2,"13,9",1,"7,0",1,"7,0",13.929516645772392
Atacama,3,Freirina,7681,1,"13,0",0,"0,0",0,"0,0",13.019138133055591
Atacama,3,Huasco,11264,1,"8,9",1,"8,9",1,"8,9",8.87784090909091
Atacama,3,Tierra Amarilla,14312,9,"62,9",4,"27,9",4,"27,9",62.88429290106205
Atacama,3,Vallenar,57009,24,"42,1",14,"24,6",14,"24,6",42.098616007998736
Coquimbo,4,Andacollo,11791,2,"17,0",2,"17,0",2,"17,0",16.962089729454668
Coquimbo,4,Canela,9546,0,"0,0",0,"0,0",0,"0,0",0.0
Coquimbo,4,Combarbalá,13884,0,"0,0",0,"0,0",0,"0,0",0.0
Coquimbo,4,Coquimbo,256735,31,"12,1",8,"3,1",8,"3,1",12.074707383099305
Coquimbo,4,Illapel,32801,19,"57,9",1,"3,0",1,"3,0",57.92506326026646
Coquimbo,4,La Higuera,4450,0,"0,0",0,"0,0",0,"0,0",0.0
Coquimbo,4,La Serena,249656,27,"10,8",9,"3,6",9,"3,6",10.814881276636651
Coquimbo,4,Los Vilos,23374,1,"4,3",0,"0,0",0,"0,0",4.278257893385813
Coquimbo,4,Monte Patria,32527,0,"0,0",0,"0,0",0,"0,0",0.0
Coquimbo,4,Ovalle,121269,11,"9,1",2,"1,6",2,"1,6",9.070743553587478
Coquimbo,4,Paiguano,4675,0,"0,0",0,"0,0",0,"0,0",0.0
Coquimbo,4,Punitaqui,12165,3,"24,7",2,"16,4",2,"16,4",24.660912453760787
Coquimbo,4,Río Hurtado,4372,1,"22,9",0,"0,0",0,"0,0",22.872827081427264
Coquimbo,4,Salamanca,29110,8,"27,5",1,"3,4",1,"3,4",27.481964960494675
Coquimbo,4,Vicuña,29741,1,"3,4",1,"3,4",1,"3,4",3.3623617228741467
Valparaíso,5,Algarrobo,15174,10,"65,9",1,"6,6",1,"6,6",65.90220113351785
Valparaíso,5,Cabildo,20663,5,"24,2",5,"24,2",5,"24,2",24.197841552533514
Valparaíso,5,Calera,53591,22,"41,1",2,"3,7",2,"3,7",41.051669123546866
Valparaíso,5,Calle Larga,16482,6,"36,4",0,"0,0",0,"0,0",36.40334910811794
Valparaíso,5,Cartagena,25357,9,"35,5",4,"15,8",4,"15,8",35.49315770793075
Valparaíso,5,Casablanca,29170,3,"10,3",0,"0,0",0,"0,0",10.284538909838876
Valparaíso,5,Catemu,15213,1,"6,6",1,"6,6",1,"6,6",6.573325445342799
Valparaíso,5,Concón,45889,20,"43,6",6,"13,1",6,"13,1",43.583429580073656
Valparaíso,5,El Quisco,17742,12,"67,6",1,"5,6",1,"5,6",67.63611768684477
Valparaíso,5,El Tabo,14338,13,"90,7",3,"20,9",3,"20,9",90.66815455433115
Valparaíso,5,Hijuelas,19099,1,"5,2",0,"0,0",0,"0,0",5.235876223886067
Valparaíso,5,Isla de Pascua,8277,5,"60,4",0,"0,0",0,"0,0",60.40836051709556
Valparaíso,5,Juan Fernández,1033,0,"0,0",0,"0,0",0,"0,0",0.0
Valparaíso,5,La Cruz,25321,10,"39,5",2,"7,9",2,"7,9",39.49291102247147
Valparaíso,5,La Ligua,37739,3,"7,9",1,"2,6",1,"2,6",7.949336230424759
Valparaíso,5,Limache,49931,22,"44,1",0,"0,0",0,"0,0",44.06080390939496
Valparaíso,5,Llaillay,26533,4,"15,1",2,"7,5",2,"7,5",15.075566275958241
Valparaíso,5,Los Andes,68093,9,"13,2",2,"2,9",2,"2,9",13.217217628831156
Valparaíso,5,Nogales,23490,0,"0,0",0,"0,0",0,"0,0",0.0
Valparaíso,5,Olmué,19266,2,"10,4",0,"0,0",0,"0,0",10.380982040901069
Valparaíso,5,Panquehue,7633,0,"0,0",0,"0,0",0,"0,0",0.0
Valparaíso,5,Papudo,6201,0,"0,0",0,"0,0",0,"0,0",0.0
Valparaíso,5,Petorca,10558,6,"56,8",0,"0,0",0,"0,0",56.82894487592347
Valparaíso,5,Puchuncaví,20071,0,"0,0",0,"0,0",0,"0,0",0.0
Valparaíso,5,Putaendo,17645,6,"34,0",1,"5,7",1,"5,7",34.00396712949844
Valparaíso,5,Quillota,97572,26,"26,6",4,"4,1",4,"4,1",26.6469888902554
Valparaíso,5,Quilpué,167085,40,"23,9",8,"4,8",8,"4,8",23.939910823832182
Valparaíso,5,Quintero,36135,10,"27,7",1,"2,8",1,"2,8",27.67400027674
Valparaíso,5,Rinconada,11263,2,"17,8",0,"0,0",0,"0,0",17.757258279321672
Valparaíso,5,San Antonio,96761,86,"88,9",35,"36,2",34,"35,1",88.87878380752575
Valparaíso,5,San Esteban,20643,3,"14,5",2,"9,7",2,"9,7",14.532771399505885
Valparaíso,5,San Felipe,83494,9,"10,8",2,"2,4",2,"2,4",10.77921766833545
Valparaíso,5,Santa María,16367,16,"97,8",13,"79,4",13,"79,4",97.7576831429095
Valparaíso,5,Santo Domingo,11934,22,"184,3",5,"41,9",5,"41,9",184.34724317077257
Valparaíso,5,Valparaíso,315732,109,"34,5",40,"12,7",40,"12,7",34.52294984353819
Valparaíso,5,Villa Alemana,139310,19,"13,6",5,"3,6",5,"3,6",13.6386476204149
Valparaíso,5,Viña del Mar,361371,135,"37,4",30,"8,3",29,"8,0",37.357729314195105
Valparaíso,5,Zapallar,7994,0,"0,0",0,"0,0",0,"0,0",0.0
Metropolitana,RM,Alhué,7405,0,"0,0",0,"0,0",0,"0,0",0.0
Metropolitana,RM,Buin,109641,92,"83,9",34,"31,0",33,"30,1",83.91021606880638
Metropolitana,RM,Calera de Tango,28525,17,"59,6",1,"3,5",1,"3,5",59.59684487291849
Metropolitana,RM,Cerrillos,88956,241,"270,9",171,"192,2",169,"190,0",270.9204550564324
Metropolitana,RM,Cerro Navia,142465,227,"159,3",103,"72,3",103,"72,3",159.3373811111501
Metropolitana,RM,Colina,180353,152,"84,3",49,"27,2",48,"26,6",84.27916364019451
Metropolitana,RM,Conchalí,139195,295,"211,9",150,"107,8",150,"107,8",211.9328998886454
Metropolitana,RM,Curacaví,36430,23,"63,1",8,"22,0",8,"22,0",63.1347790282734
Metropolitana,RM,El Bosque,172000,275,"159,9",114,"66,3",114,"66,3",159.88372093023256
Metropolitana,RM,El Monte,40014,21,"52,5",8,"20,0",8,"20,0",52.481631428999854
Metropolitana,RM,Estación Central,206792,447,"216,2",252,"121,9",252,"121,9",216.15923246547254
Metropolitana,RM,Huechuraba,112528,150,"133,3",55,"48,9",55,"48,9",133.30015640551684
Metropolitana,RM,Independencia,142065,594,"418,1",356,"250,6",354,"249,2",418.1184668989547
Metropolitana,RM,Isla de Maipo,40171,15,"37,3",4,"10,0",4,"10,0",37.34036991859799
Metropolitana,RM,La Cisterna,100434,143,"142,4",64,"63,7",64,"63,7",142.3820618515642
Metropolitana,RM,La Florida,402433,578,"143,6",265,"65,8",262,"65,1",143.62639246781453
Metropolitana,RM,La Granja,122557,193,"157,5",107,"87,3",107,"87,3",157.4777450492424
Metropolitana,RM,La Pintana,189335,345,"182,2",156,"82,4",156,"82,4",182.21670583885705
Metropolitana,RM,La Reina,100252,136,"135,7",66,"65,8",66,"65,8",135.65814148346166
Metropolitana,RM,Lampa,126898,117,"92,2",49,"38,6",49,"38,6",92.20003467351731
Metropolitana,RM,Las Condes,330759,477,"144,2",134,"40,5",133,"40,2",144.2137628908057
Metropolitana,RM,Lo Barnechea,124076,273,"220,0",92,"74,1",92,"74,1",220.02643541055483
Metropolitana,RM,Lo Espejo,103865,162,"156,0",75,"72,2",75,"72,2",155.971694025899
Metropolitana,RM,Lo Prado,104403,210,"201,1",118,"113,0",118,"113,0",201.14364529754891
Metropolitana,RM,Macul,134635,181,"134,4",90,"66,8",89,"66,1",134.4375533850782
Metropolitana,RM,Maipú,578605,580,"100,2",195,"33,7",195,"33,7",100.24109712152504
Metropolitana,RM,María Pinto,14926,3,"20,1",2,"13,4",2,"13,4",20.099155835454912
Metropolitana,RM,Melipilla,141612,110,"77,7",63,"44,5",63,"44,5",77.67703301980059
Metropolitana,RM,Ñuñoa,250192,365,"145,9",92,"36,8",92,"36,8",145.88795804821896
Metropolitana,RM,Padre Hurtado,74188,66,"89,0",25,"33,7",25,"33,7",88.96317463740768
Metropolitana,RM,Paine,82766,26,"31,4",12,"14,5",12,"14,5",31.413865596984266
Metropolitana,RM,Pedro Aguirre Cerda,107803,229,"212,4",112,"103,9",112,"103,9",212.42451508770628
Metropolitana,RM,Peñaflor,101058,76,"75,2",32,"31,7",32,"31,7",75.20433810287162
Metropolitana,RM,Peñalolén,266798,404,"151,4",182,"68,2",182,"68,2",151.42542297918274
Metropolitana,RM,Pirque,30433,43,"141,3",27,"88,7",27,"88,7",141.2939900765616
Metropolitana,RM,Providencia,157749,250,"158,5",53,"33,6",53,"33,6",158.4796100133757
Metropolitana,RM,Pudahuel,253139,288,"113,8",127,"50,2",127,"50,2",113.77148523143413
Metropolitana,RM,Puente Alto,645909,1129,"174,8",399,"61,8",398,"61,6",174.7924243198345
Metropolitana,RM,Quilicura,254694,546,"214,4",278,"109,2",278,"109,2",214.37489693514573
Metropolitana,RM,Quinta Normal,136368,306,"224,4",132,"96,8",132,"96,8",224.39281942977823
Metropolitana,RM,Recoleta,190075,602,"316,7",387,"203,6",387,"203,6",316.7170853610417
Metropolitana,RM,Renca,160847,255,"158,5",133,"82,7",133,"82,7",158.53575136620515
Metropolitana,RM,San Bernardo,334836,544,"162,5",214,"63,9",214,"63,9",162.4675960768854
Metropolitana,RM,San Joaquín,103485,267,"258,0",136,"131,4",136,"131,4",258.00840701550953
Metropolitana,RM,San José de Maipo,18644,23,"123,4",17,"91,2",16,"85,8",123.36408496030896
Metropolitana,RM,San Miguel,133059,255,"191,6",90,"67,6",90,"67,6",191.64430816404752
Metropolitana,RM,San Pedro,11953,10,"83,7",8,"66,9",8,"66,9",83.66100560528737
Metropolitana,RM,San Ramón,86510,220,"254,3",147,"169,9",146,"168,8",254.30586059415097
Metropolitana,RM,Santiago,503147,1294,"257,2",610,"121,2",608,"120,8",257.1813008921846
Metropolitana,RM,Talagante,81838,42,"51,3",10,"12,2",10,"12,2",51.32090227033897
Metropolitana,RM,Tiltil,21477,12,"55,9",5,"23,3",5,"23,3",55.873725380639755
Metropolitana,RM,Vitacura,96774,164,"169,5",29,"30,0",29,"30,0",169.46700560067788
O’Higgins,6,Chépica,15925,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Chimbarongo,37696,2,"5,3",0,"0,0",0,"0,0",5.305602716468591
O’Higgins,6,Codegua,14096,2,"14,2",1,"7,1",1,"7,1",14.188422247446084
O’Higgins,6,Coinco,7831,1,"12,8",1,"12,8",1,"12,8",12.769761205465457
O’Higgins,6,Coltauco,21263,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Doñihue,22700,2,"8,8",1,"4,4",1,"4,4",8.81057268722467
O’Higgins,6,Graneros,36504,2,"5,5",1,"2,7",1,"2,7",5.478851632697787
O’Higgins,6,La Estrella,3114,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Las Cabras,26749,10,"37,4",7,"26,2",7,"26,2",37.38457512430371
O’Higgins,6,Litueche,6765,8,"118,3",7,"103,5",7,"103,5",118.25572801182557
O’Higgins,6,Lolol,7289,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Machalí	,59913,16,"26,7",4,"6,7",4,"6,7",26.705389481414716
O’Higgins,6,Malloa,14163,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Marchihue,7632,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Mostazal,27462,1,"3,6",1,"3,6",1,"3,6",3.641395382710655
O’Higgins,6,Nancagua,19141,1,"5,2",1,"5,2",1,"5,2",5.224387440572593
O’Higgins,6,Navidad,6904,2,"29,0",2,"29,0",2,"29,0",28.968713789107763
O’Higgins,6,Olivar,14624,6,"41,0",0,"0,0",0,"0,0",41.028446389496715
O’Higgins,6,Palmilla,13299,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Paredones,6349,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Peralillo,11848,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Peumo,14952,2,"13,4",1,"6,7",1,"6,7",13.37613697164259
O’Higgins,6,Pichidegua,20743,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Pichilemu,17882,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Placilla,9164,1,"10,9",0,"0,0",0,"0,0",10.912265386294195
O’Higgins,6,Pumanque,3531,0,"0,0",0,"0,0",0,"0,0",0.0
O’Higgins,6,Quinta de Tilcoco,13877,1,"7,2",0,"0,0",0,"0,0",7.206168480219067
O’Higgins,6,Rancagua,265211,45,"17,0",18,"6,8",18,"6,8",16.967622006628684
O’Higgins,6,Rengo,63710,10,"15,7",6,"9,4",6,"9,4",15.69612305760477
O’Higgins,6,Requínoa,30371,4,"13,2",2,"6,6",2,"6,6",13.170458661222877
O’Higgins,6,San Fernando,78642,6,"7,6",1,"1,3",1,"1,3",7.629510948348211
O’Higgins,6,San Vicente,50617,9,"17,8",5,"9,9",5,"9,9",17.780587549637474
O’Higgins,6,Santa Cruz,41096,2,"4,9",0,"0,0",0,"0,0",4.866653688923496
Maule,7,Cauquenes,44143,13,"29,4",2,"4,5",2,"4,5",29.449742881091
Maule,7,Chanco,9331,3,"32,2",1,"10,7",1,"10,7",32.150894866573786
Maule,7,Colbún,22565,6,"26,6",0,"0,0",0,"0,0",26.589851539995564
Maule,7,Constitución,50348,23,"45,7",5,"9,9",5,"9,9",45.68205291173433
Maule,7,Curepto,9426,8,"84,9",0,"0,0",0,"0,0",84.8716316571186
Maule,7,Curicó,163626,45,"27,5",6,"3,7",6,"3,7",27.50174177697921
Maule,7,Empedrado,4206,0,"0,0",0,"0,0",0,"0,0",0.0
Maule,7,Hualañé,10222,0,"0,0",0,"0,0",0,"0,0",0.0
Maule,7,Licantén,6989,2,"28,6",0,"0,0",0,"0,0",28.616397195593077
Maule,7,Linares,101073,27,"26,7",3,"3,0",3,"3,0",26.713365587248816
Maule,7,Longaví,32810,4,"12,2",0,"0,0",0,"0,0",12.1914050594331
Maule,7,Maule,60000,23,"38,3",1,"1,7",1,"1,7",38.333333333333336
Maule,7,Molina,49800,7,"14,1",0,"0,0",0,"0,0",14.056224899598392
Maule,7,Parral,44544,9,"20,2",0,"0,0",0,"0,0",20.204741379310345
Maule,7,Pelarco,9083,5,"55,0",0,"0,0",0,"0,0",55.047891665749205
Maule,7,Pelluhue,8092,2,"24,7",0,"0,0",0,"0,0",24.715768660405335
Maule,7,Pencahue,8601,3,"34,9",0,"0,0",0,"0,0",34.87966515521451
Maule,7,Rauco,11248,2,"17,8",0,"0,0",0,"0,0",17.780938833570413
Maule,7,Retiro,21071,1,"4,7",0,"0,0",0,"0,0",4.745859237815006
Maule,7,Río Claro,14753,9,"61,0",2,"13,6",2,"13,6",61.00454144919677
Maule,7,Romeral,16170,13,"80,4",0,"0,0",0,"0,0",80.39579468150896
Maule,7,Sagrada Familia,19469,2,"10,3",0,"0,0",0,"0,0",10.272741281010838
Maule,7,San Clemente,46292,10,"21,6",1,"2,2",1,"2,2",21.602004666033007
Maule,7,San Javier,49451,23,"46,5",3,"6,1",3,"6,1",46.510687347070835
Maule,7,San Rafael,9959,3,"30,1",0,"0,0",0,"0,0",30.12350637614218
Maule,7,Talca,236724,162,"68,4",15,"6,3",15,"6,3",68.43412581740762
Maule,7,Teno,30850,4,"13,0",2,"6,5",2,"6,5",12.965964343598056
Maule,7,Vichuquén,4381,0,"0,0",0,"0,0",0,"0,0",0.0
Maule,7,Villa Alegre,17512,2,"11,4",0,"0,0",0,"0,0",11.420740063956144
Maule,7,Yerbas Buenas,19200,2,"10,4",1,"5,2",1,"5,2",10.416666666666668
Ñuble,16,Bulnes,22607,72,"318,5",11,"48,7",11,"48,7",318.4854248684036
Ñuble,16,Chillán,198624,415,"208,9",18,"9,1",18,"9,1",208.9374899307234
Ñuble,16,Chillán Viejo,33827,55,"162,6",0,"0,0",0,"0,0",162.59201229786856
Ñuble,16,Cobquecura,5275,0,"0,0",0,"0,0",0,"0,0",0.0
Ñuble,16,Coelemu,16845,4,"23,7",0,"0,0",0,"0,0",23.745918670228555
Ñuble,16,Coihueco,28375,42,"148,0",11,"38,8",10,"35,2",148.01762114537445
Ñuble,16,El Carmen,12334,3,"24,3",0,"0,0",0,"0,0",24.32300956705043
Ñuble,16,Ninhue,5414,4,"73,9",0,"0,0",0,"0,0",73.88252678241595
Ñuble,16,Ñiquén,11567,3,"25,9",0,"0,0",0,"0,0",25.935851992737962
Ñuble,16,Pemuco,8639,6,"69,5",0,"0,0",0,"0,0",69.45248292626461
Ñuble,16,Pinto,11880,12,"101,0",0,"0,0",0,"0,0",101.01010101010101
Ñuble,16,Portezuelo,4940,0,"0,0",0,"0,0",0,"0,0",0.0
Ñuble,16,Quillón,18777,32,"170,4",4,"21,3",4,"21,3",170.4212600521915
Ñuble,16,Quirihue,12192,4,"32,8",0,"0,0",0,"0,0",32.808398950131235
Ñuble,16,Ranquil,6261,10,"159,7",0,"0,0",0,"0,0",159.71889474524838
Ñuble,16,San Carlos,56252,36,"64,0",3,"5,3",3,"5,3",63.99772452535021
Ñuble,16,San Fabián,4654,8,"171,9",0,"0,0",0,"0,0",171.89514396218308
Ñuble,16,San Ignacio,16624,10,"60,2",4,"24,1",3,"18,0",60.15399422521655
Ñuble,16,San Nicolás,12172,14,"115,0",0,"0,0",0,"0,0",115.01807426881366
Ñuble,16,Treguaco,5696,0,"0,0",0,"0,0",0,"0,0",0.0
Ñuble,16,Yungay,18596,55,"295,8",8,"43,0",8,"43,0",295.762529576253
Biobío,8,Alto Biobío,6775,0,"0,0",0,"0,0",0,"0,0",0.0
Biobío,8,Antuco,4306,0,"0,0",0,"0,0",0,"0,0",0.0
Biobío,8,Arauco,38679,6,"15,5",0,"0,0",0,"0,0",15.51229349259288
Biobío,8,Cabrero,30725,16,"52,1",2,"6,5",2,"6,5",52.07485760781123
Biobío,8,Cañete,37003,0,"0,0",0,"0,0",0,"0,0",0.0
Biobío,8,Chiguayante,91180,69,"75,7",11,"12,1",11,"12,1",75.67449001974117
Biobío,8,Concepción,238092,141,"59,2",9,"3,8",9,"3,8",59.22080540295349
Biobío,8,Contulmo,6330,0,"0,0",0,"0,0",0,"0,0",0.0
Biobío,8,Coronel,125829,22,"17,5",4,"3,2",4,"3,2",17.48404580820002
Biobío,8,Curanilahue,33892,1,"3,0",0,"0,0",0,"0,0",2.9505488020771864
Biobío,8,Florida,11841,3,"25,3",0,"0,0",0,"0,0",25.33569799847986
Biobío,8,Hualpén,97273,115,"118,2",4,"4,1",4,"4,1",118.22396759635252
Biobío,8,Hualqui,26201,20,"76,3",0,"0,0",0,"0,0",76.33296439067212
Biobío,8,Laja,23873,12,"50,3",5,"20,9",5,"20,9",50.26599086834499
Biobío,8,Lebu,27100,0,"0,0",0,"0,0",0,"0,0",0.0
Biobío,8,Los Álamos,22524,1,"4,4",0,"0,0",0,"0,0",4.439708755105665
Biobío,8,Los Ángeles,218515,31,"14,2",0,"0,0",0,"0,0",14.186669107383933
Biobío,8,Lota,45750,2,"4,4",1,"2,2",1,"2,2",4.371584699453552
Biobío,8,Mulchén,31041,6,"19,3",1,"3,2",1,"3,2",19.329274185754326
Biobío,8,Nacimiento,27944,12,"42,9",2,"7,2",2,"7,2",42.94302891497281
Biobío,8,Negrete,10429,2,"19,2",0,"0,0",0,"0,0",19.177294083804775
Biobío,8,Penco,49865,20,"40,1",2,"4,0",2,"4,0",40.10829238945152
Biobío,8,Quilaco,4179,0,"0,0",0,"0,0",0,"0,0",0.0
Biobío,8,Quilleco,10032,0,"0,0",0,"0,0",0,"0,0",0.0
Biobío,8,San Pedro de la Paz,145906,106,"72,6",5,"3,4",5,"3,4",72.64951407070305
Biobío,8,San Rosendo,3611,0,"0,0",0,"0,0",0,"0,0",0.0
Biobío,8,Santa Bárbara,14592,2,"13,7",0,"0,0",0,"0,0",13.706140350877192
Biobío,8,Santa Juana,14779,2,"13,5",0,"0,0",0,"0,0",13.532715339332837
Biobío,8,Talcahuano,158345,109,"68,8",27,"17,1",27,"17,1",68.83703306072185
Biobío,8,Tirúa,11019,4,"36,3",0,"0,0",0,"0,0",36.30093474906979
Biobío,8,Tomé,58729,49,"83,4",1,"1,7",1,"1,7",83.43407856425276
Biobío,8,Tucapel,15205,1,"6,6",0,"0,0",0,"0,0",6.576783952647156
Biobío,8,Yumbel,22132,7,"31,6",1,"4,5",1,"4,5",31.62841135008133
Araucanía,9,Angol,56058,110,"196,2",29,"51,7",29,"51,7",196.22533804274147
Araucanía,9,Carahue,25486,34,"133,4",4,"15,7",4,"15,7",133.4065761594601
Araucanía,9,Cholchol,12341,6,"48,6",0,"0,0",0,"0,0",48.618426383599385
Araucanía,9,Collipulli,26148,4,"15,3",2,"7,6",2,"7,6",15.29753709652746
Araucanía,9,Cunco,18055,5,"27,7",0,"0,0",0,"0,0",27.693159789531986
Araucanía,9,Curacautín,18178,6,"33,0",2,"11,0",2,"11,0",33.006931455605674
Araucanía,9,Curarrehue,7802,4,"51,3",0,"0,0",0,"0,0",51.26890540886952
Araucanía,9,Ercilla,8458,10,"118,2",1,"11,8",1,"11,8",118.23126034523528
Araucanía,9,Freire,25446,7,"27,5",0,"0,0",0,"0,0",27.509235243260235
Araucanía,9,Galvarino,12633,2,"15,8",0,"0,0",0,"0,0",15.831552283701418
Araucanía,9,Gorbea,15148,12,"79,2",0,"0,0",0,"0,0",79.21837866385002
Araucanía,9,Lautaro,40746,40,"98,2",2,"4,9",2,"4,9",98.16914543758897
Araucanía,9,Loncoche,24739,18,"72,8",4,"16,2",4,"16,2",72.75961033186466
Araucanía,9,Lonquimay,11049,0,"0,0",0,"0,0",0,"0,0",0.0
Araucanía,9,Los Sauces,7517,1,"13,3",0,"0,0",0,"0,0",13.303179459890915
Araucanía,9,Lumaco,10050,6,"59,7",2,"19,9",2,"19,9",59.701492537313435
Araucanía,9,Melipeuco,6265,0,"0,0",0,"0,0",0,"0,0",0.0
Araucanía,9,Nueva Imperial,33777,47,"139,1",3,"8,9",3,"8,9",139.14794090653405
Araucanía,9,Padre Las Casas,82110,99,"120,6",8,"9,7",8,"9,7",120.56996711728169
Araucanía,9,Perquenco,7223,5,"69,2",0,"0,0",0,"0,0",69.22331441229406
Araucanía,9,Pitrufquén,26096,20,"76,6",0,"0,0",0,"0,0",76.64009809932557
Araucanía,9,Pucón,29782,14,"47,0",1,"3,4",1,"3,4",47.00826002283259
Araucanía,9,Purén,12188,4,"32,8",1,"8,2",1,"8,2",32.81916639317361
Araucanía,9,Renaico,10833,5,"46,2",1,"9,2",1,"9,2",46.15526631588664
Araucanía,9,Saavedra,12793,33,"258,0",17,"132,9",17,"132,9",257.95356835769564
Araucanía,9,Temuco,302931,683,"225,5",31,"10,2",29,"9,6",225.46388451495557
Araucanía,9,Teodoro Schmidt,15786,6,"38,0",0,"0,0",0,"0,0",38.00836183960471
Araucanía,9,Toltén,10055,6,"59,7",0,"0,0",0,"0,0",59.67180507210343
Araucanía,9,Traiguén,19314,2,"10,4",0,"0,0",0,"0,0",10.355182768975872
Araucanía,9,Victoria,35467,71,"200,2",25,"70,5",25,"70,5",200.18608847661204
Araucanía,9,Vilcún,30766,45,"146,3",3,"9,8",3,"9,8",146.26535786257557
Araucanía,9,Villarrica,59103,20,"33,8",1,"1,7",1,"1,7",33.839229819129315
Los Ríos,14,Corral,5447,1,"18,4",0,"0,0",0,"0,0",18.358729575913348
Los Ríos,14,Futrono,15261,5,"32,8",0,"0,0",0,"0,0",32.763252735731605
Los Ríos,14,La Unión,39538,39,"98,6",6,"15,2",6,"15,2",98.63928372704738
Los Ríos,14,Lago Ranco,10292,2,"19,4",0,"0,0",0,"0,0",19.4325689856199
Los Ríos,14,Lanco,17652,7,"39,7",1,"5,7",1,"5,7",39.65556310899615
Los Ríos,14,Los Lagos,20518,0,"0,0",0,"0,0",0,"0,0",0.0
Los Ríos,14,Máfil,7389,2,"27,1",0,"0,0",0,"0,0",27.067262146433887
Los Ríos,14,Mariquina,23250,9,"38,7",0,"0,0",0,"0,0",38.70967741935484
Los Ríos,14,Paillaco,20798,1,"4,8",0,"0,0",0,"0,0",4.808154630252909
Los Ríos,14,Panguipulli,35991,0,"0,0",0,"0,0",0,"0,0",0.0
Los Ríos,14,Río Bueno,32925,13,"39,5",3,"9,1",3,"9,1",39.48367501898254
Los Ríos,14,Valdivia,176774,121,"68,4",10,"5,7",10,"5,7",68.44898005362779
Los Lagos,10,Ancud,42458,15,"35,3",6,"14,1",6,"14,1",35.32903104244194
Los Lagos,10,Calbuco,36744,7,"19,1",0,"0,0",0,"0,0",19.050729370781625
Los Lagos,10,Castro,47607,8,"16,8",1,"2,1",0,"0,0",16.80425147562333
Los Lagos,10,Chaitén,5020,1,"19,9",0,"0,0",0,"0,0",19.9203187250996
Los Lagos,10,Chonchi,16013,0,"0,0",0,"0,0",0,"0,0",0.0
