Región,ID_Región,Comuna,Población,Número de Casos Confirmados,Tasa incidencia acumulada,Número de Fallecidos,Tasa de mortalidad,Número de Casos Actuales,Tasa de Incidencia Actual,Número de Casos Activos,Tasa de Incidencia Activos,Confirmados/100kHab
Atacama,3,Alto del Carmen,5729,4,69.8,0,0.0,2,34.9,2,34.9,69.82021295
Atacama,3,Caldera,19426,14,72.1,0,0.0,5,25.7,5,25.7,72.06836199
Atacama,3,Chañaral,13164,3,22.8,0,0.0,2,15.2,2,15.2,22.78942571
Atacama,3,Copiapó,171766,297,172.9,0,0.0,120,69.9,120,69.9,172.9096562
Atacama,3,Diego de Almagro,14358,25,174.1,0,0.0,8,55.7,8,48.8,174.11895810000001
Atacama,3,Freirina,7681,2,26.0,0,0.0,1,13.0,1,13.0,26.03827627
Atacama,3,Huasco,11264,9,79.9,0,0.0,6,53.3,6,53.3,79.90056818
Atacama,3,Tierra Amarilla,14312,35,244.6,0,0.0,10,69.9,10,69.9,244.5500279
Atacama,3,Vallenar,57009,100,175.4,0,0.0,33,57.9,33,57.9,175.4109
Coquimbo,4,Andacollo,11791,25,212.0,1,8.5,2,17.0,2,17.0,212.0261216
Coquimbo,4,Canela,9546,6,62.9,0,0.0,2,21.0,2,21.0,62.85355123
Coquimbo,4,Combarbalá,13884,20,144.1,0,0.0,1,7.2,1,7.2,144.05070580000003
Coquimbo,4,Coquimbo,256735,543,211.5,4,1.6,127,49.5,127,49.5,211.50213250000002
Coquimbo,4,Illapel,32801,55,167.7,0,0.0,10,30.5,10,30.5,167.6778147
Coquimbo,4,La Higuera,4450,3,67.4,0,0.0,2,44.9,2,44.9,67.41573034
Coquimbo,4,La Serena,249656,419,167.8,2,0.8,116,46.5,116,46.5,167.83093540000002
Coquimbo,4,Los Vilos,23374,13,55.6,0,0.0,4,17.1,4,17.1,55.61735261
Coquimbo,4,Monte Patria,32527,100,307.4,1,3.1,24,73.8,24,73.8,307.4368986
Coquimbo,4,Ovalle,121269,402,331.5,2,1.6,125,103.1,125,103.1,331.49444619999997
Coquimbo,4,Paiguano,4675,5,107.0,0,0.0,1,21.4,1,21.4,106.9518717
Coquimbo,4,Punitaqui,12165,33,271.3,1,8.2,3,24.7,3,24.7,271.270037
Coquimbo,4,Río Hurtado,4372,14,320.2,0,0.0,5,114.4,5,114.4,320.21957910000003
Coquimbo,4,Salamanca,29110,44,151.2,0,0.0,7,24.0,7,24.0,151.1508073
Coquimbo,4,Vicuña,29741,23,77.3,0,0.0,3,10.1,3,10.1,77.33431963
Valparaíso,5,Algarrobo,15174,72,474.5,5,33.0,18,118.6,18,118.6,474.4958482
Valparaíso,5,Cabildo,20663,42,203.3,0,0.0,5,24.2,4,19.4,203.261869
Valparaíso,5,Calera,53591,141,263.1,0,0.0,43,80.2,42,78.4,263.10387940000004
Valparaíso,5,Calle Larga,16482,99,600.7,0,0.0,20,121.3,20,121.3,600.6552602999999
Valparaíso,5,Cartagena,25357,68,268.2,2,7.9,9,35.5,9,35.5,268.1705249
Valparaíso,5,Casablanca,29170,63,216.0,0,0.0,20,68.6,20,68.6,215.9753171
Valparaíso,5,Catemu,15213,44,289.2,0,0.0,17,111.7,17,111.7,289.22631960000007
Valparaíso,5,Concón,45889,120,261.5,2,4.4,33,71.9,33,71.9,261.50057749999996
Valparaíso,5,El Quisco,17742,82,462.2,2,11.3,12,67.6,12,67.6,462.1801375
Valparaíso,5,El Tabo,14338,72,502.2,3,20.9,1,7.0,1,7.0,502.1620868
Valparaíso,5,Hijuelas,19099,45,235.6,1,5.2,11,57.6,11,57.6,235.6144301
Valparaíso,5,Isla de Pascua,8277,5,60.4,0,0.0,0,0.0,0,0.0,60.40836052
Valparaíso,5,Juan Fernández,1033,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Valparaíso,5,La Cruz,25321,57,225.1,1,3.9,11,43.4,11,43.4,225.10959280000003
Valparaíso,5,La Ligua,37739,68,180.2,2,5.3,19,50.3,19,50.3,180.1849546
Valparaíso,5,Limache,49931,205,410.6,4,8.0,61,122.2,61,122.2,410.56658189999996
Valparaíso,5,Llaillay,26533,114,429.7,3,11.3,31,116.8,30,113.1,429.6536389
Valparaíso,5,Los Andes,68093,370,543.4,6,8.8,117,171.8,113,165.9,543.3745025000001
Valparaíso,5,Nogales,23490,34,144.7,0,0.0,9,38.3,9,38.3,144.7424436
Valparaíso,5,Olmué,19266,36,186.9,2,10.4,7,36.3,7,36.3,186.8576767
Valparaíso,5,Panquehue,7633,22,288.2,0,0.0,6,78.6,6,78.6,288.2221931
Valparaíso,5,Papudo,6201,22,354.8,0,0.0,5,80.6,5,80.6,354.7814869
Valparaíso,5,Petorca,10558,25,236.8,0,0.0,3,28.4,3,28.4,236.78727030000002
Valparaíso,5,Puchuncaví,20071,49,244.1,1,5.0,25,124.6,25,124.6,244.1333267
Valparaíso,5,Putaendo,17645,72,408.0,0,0.0,27,153.0,27,153.0,408.04760560000005
Valparaíso,5,Quillota,97572,280,287.0,6,6.1,122,125.0,121,124.0,286.9675727
Valparaíso,5,Quilpué,167085,410,245.4,3,1.8,71,42.5,71,42.5,245.38408590000003
Valparaíso,5,Quintero,36135,168,464.9,4,11.1,36,99.6,36,99.6,464.9232046
Valparaíso,5,Rinconada,11263,76,674.8,0,0.0,21,186.5,21,186.5,674.7758146000001
Valparaíso,5,San Antonio,96761,633,654.2,16,16.5,85,87.8,83,85.8,654.1891877999999
Valparaíso,5,San Esteban,20643,61,295.5,0,0.0,20,96.9,20,96.9,295.4996851
Valparaíso,5,San Felipe,83494,403,482.7,7,8.4,140,167.7,138,165.3,482.66941339999994
Valparaíso,5,Santa María,16367,62,378.8,0,0.0,15,91.6,15,91.6,378.8110222
Valparaíso,5,Santo Domingo,11934,78,653.6,0,0.0,22,184.3,22,184.3,653.5947712000001
Valparaíso,5,Valparaíso,315732,1322,418.7,20,6.3,380,120.4,380,120.4,418.70953849999995
Valparaíso,5,Villa Alemana,139310,370,265.6,5,3.6,74,53.1,73,52.4,265.5947168
Valparaíso,5,Viña del Mar,361371,1314,363.6,26,7.2,294,81.4,290,80.2,363.615232
Valparaíso,5,Zapallar,7994,3,37.5,0,0.0,0,0.0,0,0.0,37.52814611
Metropolitana,RM,Alhué,7405,22,297.1,0,0.0,2,27.0,2,27.0,297.0965564
Metropolitana,RM,Buin,109641,1044,952.2,26,23.7,184,167.8,182,166.0,952.1985389
Metropolitana,RM,Calera de Tango,28525,200,701.1,0,0.0,43,150.7,42,147.2,701.1393513999999
Metropolitana,RM,Cerrillos,88956,1545,1736.8,24,27.0,212,238.3,211,237.2,1736.813706
Metropolitana,RM,Cerro Navia,142465,3075,2158.4,95,66.7,328,230.2,322,226.0,2158.424876
Metropolitana,RM,Colina,180353,2521,1397.8,37,20.5,415,230.1,413,229.0,1397.814286
Metropolitana,RM,Conchalí,139195,3244,2330.5,77,55.3,348,250.0,344,247.1,2330.543482
Metropolitana,RM,Curacaví,36430,477,1309.4,4,11.0,103,282.7,103,282.7,1309.360417
Metropolitana,RM,El Bosque,172000,3176,1846.5,60,34.9,595,345.9,592,344.2,1846.5116280000002
Metropolitana,RM,El Monte,40014,412,1029.6,6,15.0,44,110.0,44,110.0,1029.639626
Metropolitana,RM,Estación Central,206792,3650,1765.1,46,22.2,440,212.8,436,210.8,1765.05861
Metropolitana,RM,Huechuraba,112528,1983,1762.2,63,56.0,206,183.1,204,181.3,1762.228068
Metropolitana,RM,Independencia,142065,4300,3026.8,123,86.6,385,271.0,380,267.5,3026.7835149999996
Metropolitana,RM,Isla de Maipo,40171,225,560.1,9,22.4,33,82.1,32,79.7,560.1055488
Metropolitana,RM,La Cisterna,100434,1797,1789.2,42,41.8,300,298.7,298,296.7,1789.234721
Metropolitana,RM,La Florida,402433,7633,1896.7,171,42.5,1190,295.7,1184,294.2,1896.7132420000003
Metropolitana,RM,La Granja,122557,3968,3237.7,88,71.8,505,412.1,501,408.8,3237.677162
Metropolitana,RM,La Pintana,189335,5192,2742.2,92,48.6,761,401.9,756,399.3,2742.229382
Metropolitana,RM,La Reina,100252,1225,1221.9,33,32.9,183,182.5,181,180.5,1221.92076
Metropolitana,RM,Lampa,126898,1608,1267.2,20,15.8,221,174.2,221,174.2,1267.159451
Metropolitana,RM,Las Condes,330759,3623,1095.4,101,30.5,476,143.9,471,142.4,1095.359461
Metropolitana,RM,Lo Barnechea,124076,1759,1417.7,21,16.9,194,156.4,194,156.4,1417.6794869999999
Metropolitana,RM,Lo Espejo,103865,2252,2168.2,60,57.8,348,335.1,348,335.1,2168.199105
Metropolitana,RM,Lo Prado,104403,2208,2114.9,50,47.9,221,211.7,219,209.8,2114.8817559999998
Metropolitana,RM,Macul,134635,2708,2011.4,56,41.6,398,295.6,396,294.1,2011.3640579999999
Metropolitana,RM,Maipú,578605,7041,1216.9,130,22.5,1071,185.1,1067,184.4,1216.892353
Metropolitana,RM,María Pinto,14926,114,763.8,1,6.7,7,46.9,7,46.9,763.7679217
Metropolitana,RM,Melipilla,141612,1528,1079.0,29,20.5,331,233.7,326,230.2,1079.004604
Metropolitana,RM,Ñuñoa,250192,3184,1272.6,74,29.6,512,204.6,506,202.2,1272.622626
Metropolitana,RM,Padre Hurtado,74188,838,1129.6,18,24.3,114,153.7,113,152.3,1129.562733
Metropolitana,RM,Paine,82766,564,681.4,6,7.2,139,167.9,139,167.9,681.4392382999999
Metropolitana,RM,Pedro Aguirre Cerda,107803,2171,2013.9,55,51.0,308,285.7,305,282.9,2013.858612
Metropolitana,RM,Peñaflor,101058,1006,995.5,25,24.7,119,117.8,118,116.8,995.4679491
Metropolitana,RM,Peñalolén,266798,6811,2552.9,113,42.4,892,334.3,884,331.3,2552.867713
Metropolitana,RM,Pirque,30433,453,1488.5,2,6.6,43,141.3,43,141.3,1488.515756
Metropolitana,RM,Providencia,157749,1821,1154.4,61,38.7,198,125.5,196,124.2,1154.3654789999998
Metropolitana,RM,Pudahuel,253139,4840,1912.0,85,33.6,529,209.0,522,206.2,1911.9930160000001
Metropolitana,RM,Puente Alto,645909,12212,1890.7,183,28.3,1876,290.4,1866,288.9,1890.668809
Metropolitana,RM,Quilicura,254694,5053,1983.9,53,20.8,664,260.7,663,260.3,1983.9493670000002
Metropolitana,RM,Quinta Normal,136368,2989,2191.9,68,49.9,284,208.3,280,205.3,2191.863194
Metropolitana,RM,Recoleta,190075,5124,2695.8,135,71.0,454,238.9,451,237.3,2695.777982
Metropolitana,RM,Renca,160847,3567,2217.6,71,44.1,412,256.1,412,256.1,2217.635393
Metropolitana,RM,San Bernardo,334836,5280,1576.9,115,34.3,763,227.9,749,223.7,1576.891374
Metropolitana,RM,San Joaquín,103485,2712,2620.7,62,59.9,375,362.4,373,360.4,2620.6696620000002
Metropolitana,RM,San José de Maipo,18644,342,1834.4,14,75.1,61,327.2,60,321.8,1834.3703070000001
Metropolitana,RM,San Miguel,133059,2796,2101.3,50,37.6,405,304.4,403,302.9,2101.323473
Metropolitana,RM,San Pedro,11953,77,644.2,2,16.7,8,66.9,8,66.9,644.1897432
Metropolitana,RM,San Ramón,86510,2549,2946.5,76,87.9,310,358.3,308,356.0,2946.480176
Metropolitana,RM,Santiago,503147,9412,1870.6,117,23.3,997,198.2,990,196.8,1870.6262780000002
Metropolitana,RM,Talagante,81838,602,735.6,13,15.9,122,149.1,122,149.1,735.5995992000001
Metropolitana,RM,Tiltil,21477,226,1052.3,4,18.6,38,176.9,38,176.9,1052.288495
Metropolitana,RM,Vitacura,96774,992,1025.1,18,18.6,129,133.3,129,133.3,1025.068717
O’Higgins,6,Chépica,15925,21,131.9,0,0.0,10,62.8,10,62.8,131.8681319
O’Higgins,6,Chimbarongo,37696,46,122.0,1,2.7,12,31.8,12,31.8,122.0288625
O’Higgins,6,Codegua,14096,25,177.4,0,0.0,5,35.5,5,35.5,177.3552781
O’Higgins,6,Coinco,7831,26,332.0,1,12.8,1,12.8,1,12.8,332.01379130000004
O’Higgins,6,Coltauco,21263,39,183.4,2,9.4,2,9.4,2,9.4,183.4172036
O’Higgins,6,Doñihue,22700,56,246.7,2,8.8,9,39.6,9,39.6,246.69603519999998
O’Higgins,6,Graneros,36504,96,263.0,1,2.7,16,43.8,16,43.8,262.9848784
O’Higgins,6,La Estrella,3114,7,224.8,0,0.0,6,192.7,6,192.7,224.7912653
O’Higgins,6,Las Cabras,26749,26,97.2,0,0.0,3,11.2,3,11.2,97.19989532
O’Higgins,6,Litueche,6765,21,310.4,1,14.8,8,118.3,8,118.3,310.421286
O’Higgins,6,Lolol,7289,15,205.8,0,0.0,3,41.2,3,41.2,205.7895459
O’Higgins,6,Machalí,59913,119,198.6,2,3.3,27,45.1,26,43.4,198.6213343
O’Higgins,6,Malloa,14163,9,63.5,0,0.0,0,0.0,0,0.0,63.54585893
O’Higgins,6,Marchihue,7632,7,91.7,0,0.0,3,39.3,3,39.3,91.71907757
O’Higgins,6,Mostazal,27462,48,174.8,2,7.3,5,18.2,5,18.2,174.7869784
O’Higgins,6,Nancagua,19141,43,224.6,0,0.0,16,83.6,16,83.6,224.64865989999998
O’Higgins,6,Navidad,6904,27,391.1,0,0.0,9,130.4,9,130.4,391.0776362
O’Higgins,6,Olivar,14624,36,246.2,1,6.8,3,20.5,3,20.5,246.17067830000002
O’Higgins,6,Palmilla,13299,10,75.2,0,0.0,5,37.6,5,37.6,75.19362358
O’Higgins,6,Paredones,6349,6,94.5,0,0.0,1,15.8,1,15.8,94.50307135
O’Higgins,6,Peralillo,11848,29,244.8,0,0.0,13,109.7,13,109.7,244.76704930000002
O’Higgins,6,Peumo,14952,12,80.3,0,0.0,0,0.0,0,0.0,80.25682183
O’Higgins,6,Pichidegua,20743,15,72.3,0,0.0,0,0.0,0,0.0,72.31355156
O’Higgins,6,Pichilemu,17882,16,89.5,0,0.0,0,0.0,0,0.0,89.47545017
O’Higgins,6,Placilla,9164,20,218.2,0,0.0,6,65.5,6,65.5,218.2453077
O’Higgins,6,Pumanque,3531,2,56.6,0,0.0,1,28.3,1,28.3,56.64117814
O’Higgins,6,Quinta de Tilcoco,13877,7,50.4,0,0.0,0,0.0,0,0.0,50.44317936
O’Higgins,6,Rancagua,265211,904,340.9,12,4.5,185,69.8,184,69.4,340.8606732
O’Higgins,6,Rengo,63710,98,153.8,0,0.0,16,25.1,16,25.1,153.82200600000002
O’Higgins,6,Requínoa,30371,51,167.9,0,0.0,6,19.8,6,19.8,167.9233479
O’Higgins,6,San Fernando,78642,80,101.7,2,2.5,15,19.1,15,19.1,101.72681259999999
O’Higgins,6,San Vicente,50617,81,160.0,2,4.0,5,9.9,5,9.9,160.0252879
O’Higgins,6,Santa Cruz,41096,46,111.9,1,2.4,20,48.7,20,48.7,111.9330348
Maule,7,Cauquenes,44143,164,371.5,2,4.5,64,145.0,63,142.7,371.5198333
Maule,7,Chanco,9331,13,139.3,0,0.0,8,85.7,8,85.7,139.32054440000002
Maule,7,Colbún,22565,60,265.9,0,0.0,12,53.2,12,53.2,265.8985154
Maule,7,Constitución,50348,62,123.1,0,0.0,21,41.7,21,41.7,123.14292520000001
Maule,7,Curepto,9426,14,148.5,1,10.6,1,10.6,1,10.6,148.5253554
Maule,7,Curicó,163626,780,476.7,6,3.7,299,182.7,298,182.1,476.6968575
Maule,7,Empedrado,4206,3,71.3,0,0.0,3,71.3,3,71.3,71.32667618
Maule,7,Hualañé,10222,81,792.4,1,9.8,30,293.5,29,283.7,792.4085306
Maule,7,Licantén,6989,8,114.5,0,0.0,4,57.2,4,57.2,114.4655888
Maule,7,Linares,101073,162,160.3,1,1.0,51,50.5,51,50.5,160.2801935
Maule,7,Longaví,32810,94,286.5,1,3.0,40,121.9,40,121.9,286.4980189
Maule,7,Maule,60000,111,185.0,0,0.0,26,43.3,26,43.3,185.0
Maule,7,Molina,49800,62,124.5,1,2.0,21,42.2,21,42.2,124.497992
Maule,7,Parral,44544,143,321.0,0,0.0,25,56.1,25,56.1,321.0308908
Maule,7,Pelarco,9083,33,363.3,0,0.0,6,66.1,6,66.1,363.316085
Maule,7,Pelluhue,8092,32,395.5,0,0.0,12,148.3,12,148.3,395.4522986
Maule,7,Pencahue,8601,18,209.3,0,0.0,2,23.3,2,23.3,209.2779909
Maule,7,Rauco,11248,28,248.9,0,0.0,10,88.9,10,88.9,248.9331437
Maule,7,Retiro,21071,78,370.2,0,0.0,15,71.2,15,71.2,370.1770205
Maule,7,Río Claro,14753,26,176.2,2,13.6,3,20.3,3,20.3,176.235342
Maule,7,Romeral,16170,76,470.0,0,0.0,26,160.8,26,160.8,470.00618430000003
Maule,7,Sagrada Familia,19469,32,164.4,0,0.0,17,87.3,17,87.3,164.3638605
Maule,7,San Clemente,46292,129,278.7,1,2.2,52,112.3,52,112.3,278.6658602
Maule,7,San Javier,49451,120,242.7,0,0.0,47,95.0,47,95.0,242.6644557
Maule,7,San Rafael,9959,71,712.9,0,0.0,16,160.7,16,160.7,712.9229842
Maule,7,Talca,236724,607,256.4,3,1.3,200,84.5,200,84.5,256.4167554
Maule,7,Teno,30850,34,110.2,1,3.2,12,38.9,12,38.9,110.2106969
Maule,7,Vichuquén,4381,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Maule,7,Villa Alegre,17512,30,171.3,0,0.0,16,91.4,16,91.4,171.311101
Maule,7,Yerbas Buenas,19200,62,322.9,2,10.4,11,57.3,11,57.3,322.9166667
Ñuble,16,Bulnes,22607,205,906.8,3,13.3,15,66.4,15,66.4,906.7987791000002
Ñuble,16,Chillán,198624,807,406.3,7,3.5,156,78.5,156,78.5,406.2953117
Ñuble,16,Chillán Viejo,33827,130,384.3,1,3.0,26,76.9,26,76.9,384.30839269999996
Ñuble,16,Cobquecura,5275,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Ñuble,16,Coelemu,16845,35,207.8,0,0.0,12,71.2,12,71.2,207.77678840000002
Ñuble,16,Coihueco,28375,62,218.5,3,10.6,9,31.7,8,28.2,218.5022026
Ñuble,16,El Carmen,12334,31,251.3,0,0.0,5,40.5,5,40.5,251.3377655
Ñuble,16,Ninhue,5414,15,277.1,1,18.5,4,73.9,4,73.9,277.0594754
Ñuble,16,Ñiquén,11567,41,354.5,1,8.6,20,172.9,20,172.9,354.45664389999996
Ñuble,16,Pemuco,8639,20,231.5,0,0.0,6,69.5,6,69.5,231.5082764
Ñuble,16,Pinto,11880,18,151.5,0,0.0,1,8.4,1,8.4,151.5151515
Ñuble,16,Portezuelo,4940,7,141.7,0,0.0,0,0.0,0,0.0,141.70040490000002
Ñuble,16,Quillón,18777,95,505.9,2,10.7,35,186.4,34,181.1,505.9381158
Ñuble,16,Quirihue,12192,23,188.6,0,0.0,2,16.4,2,16.4,188.648294
Ñuble,16,Ranquil,6261,12,191.7,0,0.0,1,16.0,1,16.0,191.6626737
Ñuble,16,San Carlos,56252,158,280.9,2,3.6,60,106.7,60,106.7,280.8789021
Ñuble,16,San Fabián,4654,8,171.9,0,0.0,0,0.0,0,0.0,171.895144
Ñuble,16,San Ignacio,16624,65,391.0,1,6.0,35,210.5,35,210.5,391.0009625
Ñuble,16,San Nicolás,12172,43,353.3,1,8.2,7,57.5,7,57.5,353.26979950000003
Ñuble,16,Treguaco,5696,3,52.7,0,0.0,2,35.1,2,35.1,52.66853933
Ñuble,16,Yungay,18596,72,387.2,0,0.0,6,32.3,6,32.3,387.1800387
Biobío,8,Alto Biobío,6775,132,1948.3,0,0.0,32,472.3,32,472.3,1948.3394829999997
Biobío,8,Antuco,4306,24,557.4,0,0.0,6,139.3,6,139.3,557.3618207000001
Biobío,8,Arauco,38679,91,235.3,1,2.6,22,56.9,21,54.3,235.26978459999998
Biobío,8,Cabrero,30725,45,146.5,0,0.0,13,42.3,13,42.3,146.46053700000002
Biobío,8,Cañete,37003,21,56.8,0,0.0,7,18.9,7,18.9,56.75215523
Biobío,8,Chiguayante,91180,163,178.8,3,3.3,39,42.8,39,42.8,178.76727350000002
Biobío,8,Concepción,238092,541,227.2,4,1.7,168,70.6,168,70.6,227.22309019999997
Biobío,8,Contulmo,6330,1,15.8,0,0.0,0,0.0,0,0.0,15.79778831
Biobío,8,Coronel,125829,309,245.6,1,0.8,95,75.5,95,75.5,245.5713707
Biobío,8,Curanilahue,33892,26,76.7,1,3.0,15,44.3,14,41.3,76.71426885
Biobío,8,Florida,11841,7,59.1,0,0.0,1,8.4,1,8.4,59.11662866
Biobío,8,Hualpén,97273,217,223.1,2,2.1,34,35.0,34,35.0,223.0834867
Biobío,8,Hualqui,26201,56,213.7,0,0.0,8,30.5,8,30.5,213.7323003
Biobío,8,Laja,23873,76,318.4,0,0.0,10,41.9,10,41.9,318.3512755
Biobío,8,Lebu,27100,11,40.6,0,0.0,2,7.4,2,7.4,40.5904059
Biobío,8,Los Álamos,22524,7,31.1,0,0.0,4,17.8,4,17.8,31.07796129
Biobío,8,Los Ángeles,218515,400,183.1,1,0.5,87,39.8,87,39.8,183.0537949
Biobío,8,Lota,45750,88,192.3,0,0.0,24,52.5,24,52.5,192.3497268
Biobío,8,Mulchén,31041,27,87.0,0,0.0,4,12.9,4,12.9,86.98173384
Biobío,8,Nacimiento,27944,58,207.6,0,0.0,17,60.8,17,60.8,207.5579731
Biobío,8,Negrete,10429,65,623.3,0,0.0,25,239.7,25,239.7,623.2620577
Biobío,8,Penco,49865,103,206.6,0,0.0,51,102.3,51,102.3,206.5577058
Biobío,8,Quilaco,4179,5,119.6,0,0.0,3,71.8,3,71.8,119.6458483
Biobío,8,Quilleco,10032,6,59.8,0,0.0,3,29.9,3,29.9,59.80861244
Biobío,8,San Pedro de la Paz,145906,318,217.9,1,0.7,93,63.7,93,63.7,217.9485422
Biobío,8,San Rosendo,3611,5,138.5,0,0.0,0,0.0,0,0.0,138.4657989
Biobío,8,Santa Bárbara,14592,50,342.7,0,0.0,10,68.5,10,68.5,342.6535088
Biobío,8,Santa Juana,14779,21,142.1,0,0.0,16,108.3,16,108.3,142.0935111
Biobío,8,Talcahuano,158345,313,197.7,1,0.6,55,34.7,55,34.7,197.6696454
Biobío,8,Tirúa,11019,8,72.6,0,0.0,3,27.2,3,27.2,72.60186949999999
Biobío,8,Tomé,58729,145,246.9,0,0.0,44,74.9,44,74.9,246.89676310000002
Biobío,8,Tucapel,15205,50,328.8,0,0.0,25,164.4,25,164.4,328.83919760000003
Biobío,8,Yumbel,22132,44,198.8,0,0.0,9,40.7,9,40.7,198.8071571
Araucanía,9,Angol,56058,262,467.4,4,7.1,86,153.4,84,149.8,467.3730779
Araucanía,9,Carahue,25486,69,270.7,0,0.0,6,23.5,6,23.5,270.7368751
Araucanía,9,Cholchol,12341,24,194.5,0,0.0,5,40.5,5,40.5,194.4737055
Araucanía,9,Collipulli,26148,41,156.8,2,7.6,9,34.4,9,34.4,156.7997552
Araucanía,9,Cunco,18055,49,271.4,1,5.5,15,83.1,15,83.1,271.3929659
Araucanía,9,Curacautín,18178,18,99.0,0,0.0,9,49.5,9,49.5,99.02079437
Araucanía,9,Curarrehue,7802,4,51.3,0,0.0,0,0.0,0,0.0,51.26890541
Araucanía,9,Ercilla,8458,18,212.8,0,0.0,2,23.6,2,23.6,212.81626859999997
Araucanía,9,Freire,25446,95,373.3,1,3.9,21,82.5,21,82.5,373.3396212
Araucanía,9,Galvarino,12633,97,767.8,0,0.0,43,340.4,43,340.4,767.8302858
Araucanía,9,Gorbea,15148,33,217.9,1,6.6,8,52.8,8,52.8,217.85054130000003
Araucanía,9,Lautaro,40746,102,250.3,0,0.0,11,27.0,11,27.0,250.33132090000004
Araucanía,9,Loncoche,24739,49,198.1,0,0.0,1,4.0,1,4.0,198.06782809999999
Araucanía,9,Lonquimay,11049,66,597.3,1,9.1,0,0.0,0,0.0,597.3391257000001
Araucanía,9,Los Sauces,7517,7,93.1,0,0.0,2,26.6,2,26.6,93.12225622
Araucanía,9,Lumaco,10050,15,149.3,0,0.0,1,10.0,1,10.0,149.2537313
Araucanía,9,Melipeuco,6265,8,127.7,0,0.0,1,16.0,1,16.0,127.6935355
Araucanía,9,Nueva Imperial,33777,89,263.5,1,3.0,29,85.9,29,85.9,263.49290940000003
Araucanía,9,Padre Las Casas,82110,168,204.6,4,4.9,4,4.9,4,4.9,204.6035806
Araucanía,9,Perquenco,7223,15,207.7,0,0.0,7,96.9,7,96.9,207.66994319999998
Araucanía,9,Pitrufquén,26096,70,268.2,0,0.0,10,38.3,10,38.3,268.2403433
Araucanía,9,Pucón,29782,60,201.5,0,0.0,10,33.6,10,33.6,201.4639715
Araucanía,9,Purén,12188,9,73.8,1,8.2,0,0.0,0,0.0,73.84312438
Araucanía,9,Renaico,10833,29,267.7,1,9.2,4,36.9,4,36.9,267.7005446
Araucanía,9,Saavedra,12793,95,742.6,0,0.0,8,62.5,8,62.5,742.5936059
Araucanía,9,Temuco,302931,871,287.5,19,6.3,30,9.9,30,9.9,287.5242217
Araucanía,9,Teodoro Schmidt,15786,11,69.7,0,0.0,1,6.3,1,6.3,69.68199671
Araucanía,9,Toltén,10055,16,159.1,0,0.0,0,0.0,0,0.0,159.1248135
Araucanía,9,Traiguén,19314,28,145.0,0,0.0,9,46.6,9,46.6,144.97255880000003
Araucanía,9,Victoria,35467,153,431.4,3,8.5,32,90.2,32,90.2,431.38692310000005
Araucanía,9,Vilcún,30766,102,331.5,1,3.3,8,26.0,8,26.0,331.5348112
Araucanía,9,Villarrica,59103,49,82.9,0,0.0,15,25.4,15,25.4,82.90611306
Los Ríos,14,Corral,5447,22,403.9,0,0.0,7,128.5,7,128.5,403.89205069999997
