Región,ID_Región,Comuna,Población,Número de Casos Confirmados,Tasa incidencia acumulada,Número de Casos Actuales,Tasa de Incidencia Actual,Número de Casos Activos,Tasa de Incidencia Activos,Confirmados/100kHab
Valparaíso,5,Hijuelas,19099,1,"5,2",0,0,0,0,"5,235876224"
Valparaíso,5,Isla de Pascua,8277,5,"60,4",0,0,0,0,"60,40836052"
Valparaíso,5,Juan Fernández,1033,0,0,0,0,0,0,0
Valparaíso,5,La Cruz,25321,17,"67,1",8,"31,6",8,"31,6","67,13794874"
Valparaíso,5,La Ligua,37739,3,"7,9",1,"2,6",1,"2,6","7,94933623"
Valparaíso,5,Limache,49931,28,"56,1",5,10,5,10,"56,07738679"
Valparaíso,5,Llaillay,26533,5,"18,8",2,"7,5",2,"7,5","18,84445784"
Valparaíso,5,Los Andes,68093,25,"36,7",16,"23,5",16,"23,5","36,71449341"
Valparaíso,5,Nogales,23490,1,"4,3",1,"4,3",1,"4,3","4,257130694"
Valparaíso,5,Olmué,19266,2,"10,4",0,0,0,0,"10,38098204"
Valparaíso,5,Panquehue,7633,0,0,0,0,0,0,0
Valparaíso,5,Papudo,6201,0,0,0,0,0,0,0
Valparaíso,5,Petorca,10558,7,"66,3",1,"9,5",1,"9,5","66,30043569"
Valparaíso,5,Puchuncaví,20071,0,0,0,0,0,0,0
Valparaíso,5,Putaendo,17645,12,68,5,"28,3",5,"28,3","68,00793426"
Valparaíso,5,Quillota,97572,31,"31,8",6,"6,1",6,"6,1","31,77140983"
Valparaíso,5,Quilpué,167085,55,"32,9",15,9,15,9,"32,91737738"
Valparaíso,5,Quintero,36135,16,"44,3",4,"11,1",4,"11,1","44,27840044"
Valparaíso,5,Rinconada,11263,3,"26,6",0,0,0,0,"26,63588742"
Valparaíso,5,San Antonio,96761,147,"151,9",49,"50,6",48,"49,6","151,9207119"
Valparaíso,5,San Esteban,20643,8,"38,8",5,"24,2",5,"24,2","38,75405707"
Valparaíso,5,San Felipe,83494,17,"20,4",7,"8,4",7,"8,4","20,36074448"
Valparaíso,5,Santa María,16367,20,"122,2",9,55,9,55,"122,1971039"
Valparaíso,5,Santo Domingo,11934,25,"209,5",3,"25,1",3,"25,1","209,4855036"
Valparaíso,5,Valparaíso,315732,190,"60,2",82,26,78,"24,7","60,17761899"
Valparaíso,5,Villa Alemana,139310,45,"32,3",25,"17,9",25,"17,9","32,30206015"
Valparaíso,5,Viña del Mar,361371,200,"55,3",70,"19,4",69,"19,1","55,34478417"
Valparaíso,5,Zapallar,7994,0,0,0,0,0,0,0
Metropolitana,RM,Alhué,7405,0,0,0,0,0,0,0
Metropolitana,RM,Buin,109641,152,"138,6",68,62,68,62,"138,63427"
Metropolitana,RM,Calera de Tango,28525,23,"80,6",7,"24,5",7,"24,5","80,63102542"
Metropolitana,RM,Cerrillos,88956,329,"369,8",187,"210,2",186,"209,1","369,8457664"
Metropolitana,RM,Cerro Navia,142465,387,"271,6",167,"117,2",167,"117,2","271,6456674"
Metropolitana,RM,Colina,180353,289,"160,2",149,"82,6",149,"82,6","160,2413046"
Metropolitana,RM,Conchalí,139195,470,"337,7",208,"149,4",208,"149,4","337,6558066"
Metropolitana,RM,Curacaví,36430,35,"96,1",15,"41,2",15,"41,2","96,07466374"
Metropolitana,RM,El Bosque,172000,439,"255,2",200,"116,3",200,"116,3","255,2325581"
Metropolitana,RM,El Monte,40014,29,"72,5",9,"22,5",9,"22,5","72,47463388"
Metropolitana,RM,Estación Central,206792,679,"328,3",303,"146,5",303,"146,5","328,3492592"
Metropolitana,RM,Huechuraba,112528,263,"233,7",121,"107,5",120,"106,6","233,7196076"
Metropolitana,RM,Independencia,142065,992,"698,3",441,"310,4",440,"309,7","698,2719178"
Metropolitana,RM,Isla de Maipo,40171,20,"49,8",6,"14,9",6,"14,9","49,78715989"
Metropolitana,RM,La Cisterna,100434,251,"249,9",114,"113,5",114,"113,5","249,9153673"
Metropolitana,RM,La Florida,402433,1071,"266,1",561,"139,4",554,"137,7","266,1312566"
Metropolitana,RM,La Granja,122557,348,"283,9",185,151,184,"150,1","283,9495092"
Metropolitana,RM,La Pintana,189335,561,"296,3",238,"125,7",237,"125,2","296,3002086"
Metropolitana,RM,La Reina,100252,195,"194,5",87,"86,8",87,"86,8","194,5098352"
Metropolitana,RM,Lampa,126898,197,"155,2",86,"67,8",86,"67,8","155,2427934"
Metropolitana,RM,Las Condes,330759,738,"223,1",291,88,287,"86,8","223,1231803"
Metropolitana,RM,Lo Barnechea,124076,422,"340,1",171,"137,8",171,"137,8","340,1141236"
Metropolitana,RM,Lo Espejo,103865,258,"248,4",117,"112,6",117,"112,6","248,3993646"
Metropolitana,RM,Lo Prado,104403,329,"315,1",138,"132,2",138,"132,2","315,1250443"
Metropolitana,RM,Macul,134635,336,"249,6",181,"134,4",180,"133,7","249,563635"
Metropolitana,RM,Maipú,578605,844,"145,9",324,56,323,"55,8","145,8680793"
Metropolitana,RM,María Pinto,14926,3,"20,1",0,0,0,0,"20,09915584"
Metropolitana,RM,Melipilla,141612,136,96,52,"36,7",52,"36,7","96,03705901"
Metropolitana,RM,Ñuñoa,250192,480,"191,9",142,"56,8",142,"56,8","191,8526572"
Metropolitana,RM,Padre Hurtado,74188,96,"129,4",37,"49,9",37,"49,9","129,4009813"
Metropolitana,RM,Paine,82766,56,"67,7",35,"42,3",35,"42,3","67,66063359"
Metropolitana,RM,Pedro Aguirre Cerda,107803,349,"323,7",147,"136,4",147,"136,4","323,7386715"
Metropolitana,RM,Peñaflor,101058,102,"100,9",29,"28,7",29,"28,7","100,932138"
Metropolitana,RM,Peñalolén,266798,779,292,436,"163,4",436,"163,4","291,9811993"
Metropolitana,RM,Pirque,30433,58,"190,6",25,"82,1",25,"82,1","190,5825913"
Metropolitana,RM,Providencia,157749,372,"235,8",138,"87,5",138,"87,5","235,8176597"
Metropolitana,RM,Pudahuel,253139,491,194,209,"82,6",208,"82,2","193,9645807"
Metropolitana,RM,Puente Alto,645909,1658,"256,7",654,"101,3",647,"100,2","256,6925062"
Metropolitana,RM,Quilicura,254694,826,"324,3",290,"113,9",287,"112,7","324,3107415"
Metropolitana,RM,Quinta Normal,136368,459,"336,6",187,"137,1",187,"137,1","336,5892291"
Metropolitana,RM,Recoleta,190075,1028,"540,8",514,"270,4",514,"270,4","540,8391424"
Metropolitana,RM,Renca,160847,418,"259,9",181,"112,5",181,"112,5","259,8742905"
Metropolitana,RM,San Bernardo,334836,773,"230,9",303,"90,5",301,"89,9","230,8592863"
Metropolitana,RM,San Joaquín,103485,475,459,267,258,267,258,"459,0037203"
Metropolitana,RM,San José de Maipo,18644,42,"225,3",30,"160,9",29,"155,5","225,2735464"
Metropolitana,RM,San Miguel,133059,405,"304,4",174,"130,8",174,"130,8","304,3762541"
Metropolitana,RM,San Pedro,11953,15,"125,5",3,"25,1",3,"25,1","125,4915084"
Metropolitana,RM,San Ramón,86510,381,"440,4",199,230,198,"228,9","440,4115131"
Metropolitana,RM,Santiago,503147,1873,"372,3",810,161,809,"160,8","372,2570144"
Metropolitana,RM,Talagante,81838,68,"83,1",28,"34,2",28,"34,2","83,09098463"
Metropolitana,RM,Tiltil,21477,13,"60,5",2,"9,3",2,"9,3","60,52986916"
Metropolitana,RM,Vitacura,96774,251,"259,4",99,"102,3",99,"102,3","259,3671854"
O’Higgins,6,Chépica,15925,0,0,0,0,0,0,0
O’Higgins,6,Chimbarongo,37696,2,"5,3",0,0,0,0,"5,305602716"
O’Higgins,6,Codegua,14096,3,"21,3",1,"7,1",1,"7,1","21,28263337"
O’Higgins,6,Coinco,7831,2,"25,5",1,"12,8",1,"12,8","25,53952241"
O’Higgins,6,Coltauco,21263,3,"14,1",3,"14,1",3,"14,1","14,10901566"
O’Higgins,6,Doñihue,22700,6,"26,4",5,22,5,22,"26,43171806"
O’Higgins,6,Graneros,36504,17,"46,6",15,"41,1",15,"41,1","46,57023888"
O’Higgins,6,La Estrella,3114,0,0,0,0,0,0,0
O’Higgins,6,Las Cabras,26749,10,"37,4",2,"7,5",2,"7,5","37,38457512"
O’Higgins,6,Litueche,6765,8,"118,3",2,"29,6",2,"29,6","118,255728"
O’Higgins,6,Lolol,7289,0,0,0,0,0,0,0
O’Higgins,6,Machalí,59913,20,"33,4",5,"8,3",5,"8,3","33,38173685"
O’Higgins,6,Malloa,14163,0,0,0,0,0,0,0
O’Higgins,6,Marchihue,7632,0,0,0,0,0,0,0
O’Higgins,6,Mostazal,27462,3,"10,9",3,"10,9",3,"10,9","10,92418615"
O’Higgins,6,Nancagua,19141,2,"10,4",2,"10,4",2,"10,4","10,44877488"
O’Higgins,6,Navidad,6904,4,"57,9",1,"14,5",1,"14,5","57,93742758"
O’Higgins,6,Olivar,14624,7,"47,9",1,"6,8",1,"6,8","47,86652079"
O’Higgins,6,Palmilla,13299,0,0,0,0,0,0,0
O’Higgins,6,Paredones,6349,0,0,0,0,0,0,0
O’Higgins,6,Peralillo,11848,0,0,0,0,0,0,0
O’Higgins,6,Peumo,14952,3,"20,1",1,"6,7",1,"6,7","20,06420546"
O’Higgins,6,Pichidegua,20743,1,"4,8",1,"4,8",1,"4,8","4,820903437"
O’Higgins,6,Pichilemu,17882,1,"5,6",1,"5,6",1,"5,6","5,592215636"
O’Higgins,6,Placilla,9164,1,"10,9",0,0,0,0,"10,91226539"
O’Higgins,6,Pumanque,3531,0,0,0,0,0,0,0
O’Higgins,6,Quinta de Tilcoco,13877,1,"7,2",0,0,0,0,"7,20616848"
O’Higgins,6,Rancagua,265211,82,"30,9",45,17,45,17,"30,91877788"
O’Higgins,6,Rengo,63710,11,"17,3",3,"4,7",3,"4,7","17,26573536"
O’Higgins,6,Requínoa,30371,5,"16,5",1,"3,3",1,"3,3","16,46307333"
O’Higgins,6,San Fernando,78642,6,"7,6",1,"1,3",1,"1,3","7,629510948"
O’Higgins,6,San Vicente,50617,14,"27,7",6,"11,9",6,"11,9","27,65869174"
O’Higgins,6,Santa Cruz,41096,3,"7,3",1,"2,4",1,"2,4","7,299980533"
Maule,7,Cauquenes,44143,14,"31,7",1,"2,3",1,"2,3","31,71510772"
Maule,7,Chanco,9331,3,"32,2",0,0,0,0,"32,15089487"
Maule,7,Colbún,22565,9,"39,9",3,"13,3",3,"13,3","39,88477731"
Maule,7,Constitución,50348,23,"45,7",1,2,1,2,"45,68205291"
Maule,7,Curepto,9426,9,"95,5",1,"10,6",1,"10,6","95,48058561"
Maule,7,Curicó,163626,56,"34,2",11,"6,7",11,"6,7","34,22438977"
Maule,7,Empedrado,4206,0,0,0,0,0,0,0
Maule,7,Hualañé,10222,0,0,0,0,0,0,0
Maule,7,Licantén,6989,2,"28,6",0,0,0,0,"28,6163972"
Maule,7,Linares,101073,34,"33,6",7,"6,9",7,"6,9","33,63905296"
Maule,7,Longaví,32810,7,"21,3",3,"9,1",3,"9,1","21,33495885"
Maule,7,Maule,60000,24,40,1,"1,7",1,"1,7",40
Maule,7,Molina,49800,9,"18,1",2,4,2,4,"18,07228916"
Maule,7,Parral,44544,9,"20,2",0,0,0,0,"20,20474138"
Maule,7,Pelarco,9083,8,"88,1",3,33,3,33,"88,07662667"
Maule,7,Pelluhue,8092,2,"24,7",0,0,0,0,"24,71576866"
Maule,7,Pencahue,8601,3,"34,9",0,0,0,0,"34,87966516"
Maule,7,Rauco,11248,2,"17,8",0,0,0,0,"17,78093883"
Maule,7,Retiro,21071,2,"9,5",1,"4,7",1,"4,7","9,491718476"
Maule,7,Río Claro,14753,9,61,0,0,0,0,"61,00454145"
Maule,7,Romeral,16170,13,"80,4",0,0,0,0,"80,39579468"
Maule,7,Sagrada Familia,19469,2,"10,3",0,0,0,0,"10,27274128"
Maule,7,San Clemente,46292,19,41,9,"19,4",9,"19,4","41,04380887"
Maule,7,San Javier,49451,27,"54,6",3,"6,1",3,"6,1","54,59950254"
Maule,7,San Rafael,9959,4,"40,2",1,10,1,10,"40,16467517"
Maule,7,Talca,236724,166,"70,1",5,"2,1",5,"2,1","70,12385732"
Maule,7,Teno,30850,7,"22,7",2,"6,5",2,"6,5","22,6904376"
Maule,7,Vichuquén,4381,0,0,0,0,0,0,0
Maule,7,Villa Alegre,17512,2,"11,4",0,0,0,0,"11,42074006"
Maule,7,Yerbas Buenas,19200,3,"15,6",1,"5,2",1,"5,2","15,625"
Ñuble,16,Bulnes,22607,80,"353,9",13,"57,5",13,"57,5","353,8726943"
Ñuble,16,Chillán,198624,429,216,20,"10,1",20,"10,1","215,9859836"
Ñuble,16,Chillán Viejo,33827,57,"168,5",2,"5,9",2,"5,9","168,5044491"
Ñuble,16,Cobquecura,5275,0,0,0,0,0,0,0
Ñuble,16,Coelemu,16845,4,"23,7",0,0,0,0,"23,74591867"
Ñuble,16,Coihueco,28375,42,148,2,7,2,7,"148,0176211"
Ñuble,16,El Carmen,12334,4,"32,4",1,"8,1",1,"8,1","32,43067942"
Ñuble,16,Ninhue,5414,4,"73,9",0,0,0,0,"73,88252678"
Ñuble,16,Ñiquén,11567,3,"25,9",0,0,0,0,"25,93585199"
Ñuble,16,Pemuco,8639,7,81,1,"11,6",1,"11,6","81,02789675"
Ñuble,16,Pinto,11880,12,101,0,0,0,0,"101,010101"
Ñuble,16,Portezuelo,4940,0,0,0,0,0,0,0
Ñuble,16,Quillón,18777,33,"175,7",3,16,3,16,"175,7469244"
Ñuble,16,Quirihue,12192,8,"65,6",4,"32,8",4,"32,8","65,6167979"
Ñuble,16,Ranquil,6261,10,"159,7",0,0,0,0,"159,7188947"
Ñuble,16,San Carlos,56252,42,"74,7",6,"10,7",6,"10,7","74,66401195"
Ñuble,16,San Fabián,4654,8,"171,9",0,0,0,0,"171,895144"
Ñuble,16,San Ignacio,16624,11,"66,2",2,12,2,12,"66,16939365"
Ñuble,16,San Nicolás,12172,15,"123,2",0,0,0,0,"123,233651"
Ñuble,16,Treguaco,5696,0,0,0,0,0,0,0
Ñuble,16,Yungay,18596,55,"295,8",1,"5,4",1,"5,4","295,7625296"
Biobío,8,Alto Biobío,6775,0,0,0,0,0,0,0
Biobío,8,Antuco,4306,2,"46,4",2,"46,4",2,"46,4","46,44681839"
Biobío,8,Arauco,38679,15,"38,8",9,"23,3",9,"23,3","38,78073373"
Biobío,8,Cabrero,30725,22,"71,6",4,13,4,13,"71,60292921"
Biobío,8,Cañete,37003,0,0,0,0,0,0,0
Biobío,8,Chiguayante,91180,75,"82,3",8,"8,8",8,"8,8","82,25488046"
Biobío,8,Concepción,238092,171,"71,8",33,"13,9",33,"13,9","71,82097677"
Biobío,8,Contulmo,6330,0,0,0,0,0,0,0
Biobío,8,Coronel,125829,30,"23,8",7,"5,6",7,"5,6","23,84188065"
Biobío,8,Curanilahue,33892,3,"8,9",2,"5,9",2,"5,9","8,851646406"
Biobío,8,Florida,11841,3,"25,3",0,0,0,0,"25,335698"
Biobío,8,Hualpén,97273,123,"126,4",10,"10,3",10,"10,3","126,4482436"
Biobío,8,Hualqui,26201,21,"80,1",1,"3,8",1,"3,8","80,14961261"
Biobío,8,Laja,23873,24,"100,5",11,"46,1",11,"46,1","100,5319817"
Biobío,8,Lebu,27100,2,"7,4",2,"7,4",2,"7,4","7,380073801"
Biobío,8,Los Álamos,22524,1,"4,4",0,0,0,0,"4,439708755"
Biobío,8,Los Ángeles,218515,45,"20,6",13,"5,9",13,"5,9","20,59355193"
Biobío,8,Lota,45750,13,"28,4",12,"26,2",12,"26,2","28,41530055"
Biobío,8,Mulchén,31041,9,29,4,"12,9",4,"12,9","28,99391128"
Biobío,8,Nacimiento,27944,20,"71,6",9,"32,2",9,"32,2","71,57171486"
Biobío,8,Negrete,10429,5,"47,9",3,"28,8",3,"28,8","47,94323521"
Biobío,8,Penco,49865,21,"42,1",1,2,1,2,"42,11370701"
Biobío,8,Quilaco,4179,0,0,0,0,0,0,0
Biobío,8,Quilleco,10032,0,0,0,0,0,0,0
Biobío,8,San Pedro de la Paz,145906,112,"76,8",9,"6,2",9,"6,2","76,76175072"
Biobío,8,San Rosendo,3611,0,0,0,0,0,0,0
Biobío,8,Santa Bárbara,14592,2,"13,7",0,0,0,0,"13,70614035"
Biobío,8,Santa Juana,14779,2,"13,5",0,0,0,0,"13,53271534"
Biobío,8,Talcahuano,158345,127,"80,2",27,"17,1",27,"17,1","80,2046165"
Biobío,8,Tirúa,11019,4,"36,3",0,0,0,0,"36,30093475"
Biobío,8,Tomé,58729,63,"107,3",14,"23,8",14,"23,8","107,2723867"
Biobío,8,Tucapel,15205,1,"6,6",0,0,0,0,"6,576783953"
Biobío,8,Yumbel,22132,14,"63,3",6,"27,1",6,"27,1","63,2568227"
Araucanía,9,Angol,56058,118,"210,5",14,25,14,25,"210,4962717"
Araucanía,9,Carahue,25486,36,"141,3",2,"7,8",2,"7,8","141,2540218"
Araucanía,9,Cholchol,12341,4,"32,4",0,0,0,0,"32,41228426"
Araucanía,9,Collipulli,26148,6,"22,9",0,0,0,0,"22,94630564"
Araucanía,9,Cunco,18055,6,"33,2",1,"5,5",1,"5,5","33,23179175"
Araucanía,9,Curacautín,18178,7,"38,5",1,"5,5",1,"5,5","38,5080867"
Araucanía,9,Curarrehue,7802,4,"51,3",0,0,0,0,"51,26890541"
Araucanía,9,Ercilla,8458,11,"130,1",0,0,0,0,"130,0543864"
Araucanía,9,Freire,25446,9,"35,4",2,"7,9",2,"7,9","35,36901674"
Araucanía,9,Galvarino,12633,4,"31,7",1,"7,9",1,"7,9","31,66310457"
Araucanía,9,Gorbea,15148,13,"85,8",1,"6,6",1,"6,6","85,81991022"
Araucanía,9,Lautaro,40746,53,"130,1",15,"36,8",15,"36,8","130,0741177"
Araucanía,9,Loncoche,24739,20,"80,8",3,"12,1",3,"12,1","80,84401148"
Araucanía,9,Lonquimay,11049,9,"81,5",7,"63,4",7,"63,4","81,45533532"
Araucanía,9,Los Sauces,7517,1,"13,3",0,0,0,0,"13,30317946"
Araucanía,9,Lumaco,10050,7,"69,7",1,10,1,10,"69,65174129"
Araucanía,9,Melipeuco,6265,0,0,0,0,0,0,0
Araucanía,9,Nueva Imperial,33777,44,"130,3",4,"11,8",4,"11,8","130,2661574"
Araucanía,9,Padre Las Casas,82110,101,123,1,"1,2",1,"1,2","123,005724"
Araucanía,9,Perquenco,7223,5,"69,2",0,0,0,0,"69,22331441"
Araucanía,9,Pitrufquén,26096,18,69,0,0,0,0,"68,97608829"
Araucanía,9,Pucón,29782,16,"53,7",1,"3,4",1,"3,4","53,72372574"
Araucanía,9,Purén,12188,7,"57,4",2,"16,4",2,"16,4","57,43354119"
Araucanía,9,Renaico,10833,12,"110,8",6,"55,4",6,"55,4","110,7726392"
Araucanía,9,Saavedra,12793,52,"406,5",18,"140,7",18,"140,7","406,4722895"
Araucanía,9,Temuco,302931,734,"242,3",50,"16,5",48,"15,8","242,2994015"
Araucanía,9,Teodoro Schmidt,15786,5,"31,7",0,0,0,0,"31,67363487"
Araucanía,9,Toltén,10055,8,"79,6",0,0,0,0,"79,56240676"
Araucanía,9,Traiguén,19314,2,"10,4",0,0,0,0,"10,35518277"
Araucanía,9,Victoria,35467,78,"219,9",6,"16,9",6,"16,9","219,9227451"
Araucanía,9,Vilcún,30766,50,"162,5",3,"9,8",3,"9,8","162,5170643"
Araucanía,9,Villarrica,59103,22,"37,2",2,"3,4",2,"3,4","37,2231528"
Los Ríos,14,Corral,5447,3,"55,1",2,"36,7",2,"36,7","55,07618873"
Los Ríos,14,Futrono,15261,5,"32,8",0,0,0,0,"32,76325274"
Los Ríos,14,La Unión,39538,40,"101,2",2,"5,1",2,"5,1","101,1684961"
Los Ríos,14,Lago Ranco,10292,2,"19,4",0,0,0,0,"19,43256899"
Los Ríos,14,Lanco,17652,9,51,2,"11,3",2,"11,3","50,985724"
Los Ríos,14,Los Lagos,20518,0,0,0,0,0,0,0
Los Ríos,14,Máfil,7389,2,"27,1",0,0,0,0,"27,06726215"
Los Ríos,14,Mariquina,23250,11,"47,3",2,"8,6",2,"8,6","47,31182796"
Los Ríos,14,Paillaco,20798,1,"4,8",0,0,0,0,"4,80815463"
Los Ríos,14,Panguipulli,35991,0,0,0,0,0,0,0
Los Ríos,14,Río Bueno,32925,12,"36,4",1,3,1,3,"36,44646925"
Los Ríos,14,Valdivia,176774,122,69,3,"1,7",3,"1,7","69,0146741"
Los Lagos,10,Ancud,42458,48,"113,1",37,"87,1",37,"87,1","113,0528993"
Los Lagos,10,Calbuco,36744,8,"21,8",1,"2,7",1,"2,7","21,77226214"
Los Lagos,10,Castro,47607,7,"14,7",0,0,0,0,"14,70372004"
Los Lagos,10,Chaitén,5020,1,"19,9",0,0,0,0,"19,92031873"
Los Lagos,10,Chonchi,16013,0,0,0,0,0,0,0
Los Lagos,10,Cochamó,4006,1,25,0,0,0,0,"24,96255617"
Los Lagos,10,Curaco de Vélez,4066,0,0,0,0,0,0,0
Los Lagos,10,Dalcahue,15069,0,0,0,0,0,0,0
Los Lagos,10,Fresia,12656,0,0,0,0,0,0,0
Los Lagos,10,Frutillar,20223,6,"29,7",0,0,0,0,"29,66918855"
Los Lagos,10,Futaleufú,2806,0,0,0,0,0,0,0
Los Lagos,10,Hualaihué,9525,3,"31,5",0,0,0,0,"31,49606299"
Los Lagos,10,Llanquihue,18621,6,"32,2",5,"26,9",5,"26,9","32,22168519"
Los Lagos,10,Los Muermos,17817,2,"11,2",1,"5,6",1,"5,6","11,22523433"
Los Lagos,10,Maullín,14894,1,"6,7",0,0,0,0,"6,714113066"
Los Lagos,10,Osorno,173410,324,"186,8",24,"13,8",24,"13,8","186,840436"
Los Lagos,10,Palena,1827,0,0,0,0,0,0,0
Los Lagos,10,Puerto Montt,269398,54,20,2,"0,7",2,"0,7","20,04469224"
Los Lagos,10,Puerto Octay,9192,5,"54,4",2,"21,8",2,"21,8","54,3951262"
Los Lagos,10,Puerto Varas,48620,8,"16,5",0,0,0,0,"16,4541341"
Los Lagos,10,Puqueldón,4201,0,0,0,0,0,0,0
Los Lagos,10,Purranque,21080,27,"128,1",4,19,4,19,"128,0834915"
Los Lagos,10,Puyehue,11787,6,"50,9",2,17,2,17,"50,9035378"
Los Lagos,10,Queilén,5543,0,0,0,0,0,0,0
Los Lagos,10,Quellón,29309,1,"3,4",1,"3,4",1,"3,4","3,411921253"
Los Lagos,10,Quemchi,8783,0,0,0,0,0,0,0
Los Lagos,10,Quinchao,8298,1,"12,1",0,0,0,0,"12,05109665"
Los Lagos,10,Río Negro,14275,19,"133,1",4,28,4,28,"133,0998249"
Los Lagos,10,San Juan de la Costa,7639,32,"418,9",7,"91,6",7,"91,6","418,9029978"
Los Lagos,10,San Pablo,10553,9,"85,3",0,0,0,0,"85,28380555"
Aysén,11,Aysén,25002,1,4,0,0,0,0,"3,999680026"
Aysén,11,Chile Chico,5121,1,"19,5",0,0,0,0,"19,52743605"
Aysén,11,Cisnes,5828,0,0,0,0,0,0,0
Aysén,11,Cochrane,3685,0,0,0,0,0,0,0
Aysén,11,Coyhaique,61210,3,"4,9",1,"1,6",1,"1,6","4,901159941"
